id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,correctAnswer,reviewStatus,visibility,publicationStatus,severity,issues,warnings,governance,topicKey,skeletonKey
antigravity-da09ee3c,antigravity-bank.json,2371,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Easy,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,technologist,v technologist claims autonomous vehicles will reduce accidents which finding supports this
antigravity-c3f8d7c0,antigravity-bank.json,2372,antigravity,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,philosopher,v philosopher argues free will is an illusion which finding weakens this claim
antigravity-df7cc0f7,antigravity-bank.json,2373,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,ehrenreich,text # psychologist martin seligman v positive psychology focuses on strengths virtues and factors that make life worth living rather than on mental illness text # critic barbara e
antigravity-25415f40,antigravity-bank.json,2374,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,reconstruction,text # historian eric foner argues that reconstruction # # was v radical progressive period that established civil rights and black political participation before being violently o
antigravity-f96daebf,antigravity-bank.json,2375,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,whether,text # neuroscientist david eagleman argues that free will is an illusion our decisions are made by unconscious neural processes before we become aware of them text # philosopher d
antigravity-cf1dfde7,antigravity-bank.json,2376,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Medium,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,standardized,text # v report shows that finland v education system which has no standardized tests until age # ranks among the world v best in international assessments text # us education refo
antigravity-aa735232,antigravity-bank.json,2377,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,existential,text # tech entrepreneur elon musk argues that artificial general intelligence agi poses an existential risk to humanity and should be heavily regulated text # ai researcher yann l
antigravity-cab5df93,antigravity-bank.json,2378,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Easy,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,moderate,text # v fitness study found that # minutes of moderate exercise # days per week is sufficient to achieve most health benefits text # v sports science study found that elite athlet
antigravity-cd195fb8,antigravity-bank.json,2379,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,racist,text # scholar ibram v kendi argues that not racist is v meaningless concept one is either actively antiracist working to dismantle racist policies or passively supporting the stat
antigravity-6f529a78,antigravity-bank.json,2380,antigravity,Reading and Writing,Craft and Structure,Cross-Text Connections,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,executive,text # v # study found that children raised bilingually showed enhanced executive function including better attention control and cognitive flexibility text # v # mega analysis of 
antigravity-5d56027e,antigravity-bank.json,2381,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,115,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,parallelogram,in parallelogram abcd angle v # what is angle v
antigravity-39517fd3,antigravity-bank.json,2382,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Medium,student_produced_response,135,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,interior,v regular octagon each interior angle
antigravity-a1091638,antigravity-bank.json,2383,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,triangle,v triangle has angles v #v and #v what type of triangle is it
antigravity-7ec9b3e2,antigravity-bank.json,2384,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Medium,student_produced_response,6.9,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,approximately,the altitude of an equilateral triangle with side # is # # approximately how much to # decimal
antigravity-0a9287a4,antigravity-bank.json,2385,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,25,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,v v # #v at what v does v v reach #
antigravity-f4d18691,antigravity-bank.json,2386,antigravity,Math,Algebra,Linear functions,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,company,v car rental company v charges # day # mile company v charges # day # mile for # day after how many miles is v cheaper
antigravity-b9b22e34,antigravity-bank.json,2387,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,8,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,v v #v # what is v #
antigravity-d47f7421,antigravity-bank.json,2388,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,30,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,gallons,v tank drains at # gal hr from # gallons when is it empty
antigravity-80f8e9e1,antigravity-bank.json,2389,antigravity,Math,Advanced Math,Nonlinear functions,Easy,student_produced_response,8,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,v v # # v what is v #
antigravity-bf00adca,antigravity-bank.json,2390,antigravity,Math,Advanced Math,Nonlinear functions,Medium,student_produced_response,16000,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,bacteria,v bacteria colony of # doubles every # hours how many after # hours
antigravity-f0f1f91e,antigravity-bank.json,2391,antigravity,Math,Advanced Math,Nonlinear equations in one variable,Easy,student_produced_response,4,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,symmetry,v v # #v # the axis of symmetry is v
antigravity-8a04d89f,antigravity-bank.json,2392,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,intersects,the system v v # # and v v # intersects at how many points
antigravity-541c854f,antigravity-bank.json,2393,antigravity,Math,Advanced Math,Nonlinear equations in one variable,Easy,student_produced_response,5,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,if v v v # what is v #
antigravity-2c64bd7b,antigravity-bank.json,2394,antigravity,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,factor,factor v # #
antigravity-e42d9294,antigravity-bank.json,2395,antigravity,Math,Advanced Math,Equivalent expressions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,simplifies,v v # v v # simplifies to
antigravity-7767e10c,antigravity-bank.json,2396,antigravity,Math,Advanced Math,Equivalent expressions,Easy,student_produced_response,3,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,coefficient,#v #v # #v #v coefficient
antigravity-223a2ab2,antigravity-bank.json,2397,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,70,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,triangle,v triangle base # height # area
antigravity-8d20decf,antigravity-bank.json,2398,antigravity,Math,Geometry and Trigonometry,Area and volume,Hard,student_produced_response,144,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,coefficient,v hemisphere radius # volume # # v # coefficient of
antigravity-0de91600,antigravity-bank.json,2399,antigravity,Math,Algebra,Systems of two linear equations in two variables,Easy,student_produced_response,4,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,,#v v # and #v v # what is v
antigravity-b5268942,antigravity-bank.json,2400,antigravity,Math,Algebra,Systems of two linear equations in two variables,Medium,student_produced_response,90,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,tickets,adult # student # revenue # from # tickets how many adult tickets
antigravity-7f1f0464,antigravity-bank.json,2401,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Hard,student_produced_response,8,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,solution,v # bx # # has exactly one real solution what positive value of v works
antigravity-2663c029,antigravity-bank.json,2402,antigravity,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,plastic,notes the world produces # million tons of plastic per year only # of plastic ever produced has been recycled most recycled plastic is actually downcycled into lower quality produc
antigravity-c6ecab86,antigravity-bank.json,2403,antigravity,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,rwanda,notes rwanda went from genocide in # to becoming one of africa v fastest growing economies it has the highest percentage of women in parliament globally # its national health insur
