id,bankFile,section,domain,skill,difficulty,sourceSignalId,sourceReference,practicePool,skeletonId,skeletonRank,skeletonSize,verdict,issues,prompt,correctAnswer,correctChoice
archive-ai-archive-signal-kaplan3-016,archive-source-ai-bank.json,Math,Algebra,Linear equations in one variable,Easy,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,remedial_pool,skel-8364fdf4,9,38,fail,missing_current_content_audit_version,"If 15x - 6 = 354, what is the value of x?",D,24
archive-ai-archive-signal-kaplan3-017,archive-source-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-6549b9ba,1,1,fail,missing_current_content_audit_version,"In a market planning problem, two values x and y satisfy this system:

x + y = -2
x - y = 18

What is the value of x?",C,8
archive-ai-archive-signal-kaplan3-018,archive-source-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-0d9f2532,1,3,fail,missing_current_content_audit_version,"In a garden model, the equation x^2 - 40x + 204 = 0 has two solutions. What is the greater solution?",B,34
archive-ai-archive-signal-kaplan3-019,archive-source-ai-bank.json,Math,Problem-Solving and Data Analysis,Percentages,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-19d8852d,1,3,fail,missing_current_content_audit_version,"In a library fundraiser, a price of $85 is increased by 40%. What is the new price?",A,119
archive-ai-archive-signal-kaplan3-020,archive-source-ai-bank.json,Math,Geometry and Trigonometry,Circles,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-65c95bba,1,4,fail,missing_current_content_audit_version,A circular museum display has radius 5. What is its area?,D,25pi
archive-ai-archive-signal-kaplan3-021,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,hidden_duplicate,skel-f9b2e163,24,33,fail,missing_current_content_audit_version,"A 2024 study of coral restoration surveyed 596 participants and compared 127 sites that differed in reef recovery. After tracking the sites for 3 months, the researchers found that nurseries with mixed species attracted more juvenile fish. They concluded that local conditions can shape outcomes in ways that broad regional averages may miss.

Which choice best states the main idea of the text?",C,A study of coral restoration found that differences in reef recovery were linked to meaningful local outcomes.
archive-ai-archive-signal-kaplan3-022,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Inferences,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-75d74562,1,2,fail,missing_current_content_audit_version,"At the Market site, after a city added protected bike lanes downtown, weekend bicycle counts increased near several stores. The change occurred during week 3 of the first full month and was based on 60 observations.

Which inference is best supported by the text?",B,Some shoppers may have reached the stores by bicycle.
archive-ai-archive-signal-kaplan3-023,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-8c170fc6,2,4,fail,missing_current_content_audit_version,"A student claims that a museum audio guide involving 592 participants had a measurable effect during a summer trial. Which finding, if true, would most directly support the claim?",A,"After visitors used short recorded explanations, they spent more time in the exhibit."
archive-ai-archive-signal-kaplan3-024,archive-source-ai-bank.json,Reading and Writing,Craft and Structure,Words in Context,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-65cac15e,2,4,fail,missing_current_content_audit_version,"During the planning memo, after reviewing 29 field notes, the researcher's summary was unusually ______: it focused on steps that could be completed with the available budget.

Which choice completes the text with the most logical and precise word?",D,pragmatic
archive-ai-archive-signal-kaplan3-025,archive-source-ai-bank.json,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-0aaa800c,2,2,fail,missing_current_content_audit_version,"During a June committee meeting with 43 planners, the text first describes a challenge associated with school breakfast programs, especially staffing demands. It then explains a possible benefit: improved morning attendance.

Which choice best describes the overall structure of the text?",C,It presents a drawback of an approach and then identifies a potential advantage of that approach.
archive-ai-archive-signal-kaplan3-026,archive-source-ai-bank.json,Reading and Writing,Expression of Ideas,Transitions,Easy,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-cb394349,1,1,fail,missing_current_content_audit_version,"During a second review after 5 days, the city expected the new route to reduce downtown traffic. ______ traffic counts were almost unchanged during the first month.

Which choice completes the text with the most logical transition?",B,"However,"
archive-ai-archive-signal-kaplan3-027,archive-source-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,hidden_duplicate,skel-b3262841,26,27,fail,missing_current_content_audit_version,"By June, the garden volunteers had finished week 58 of the prototype after reviewing 41 records ______ by September, the neighborhood association had begun testing the results.

Which choice completes the text so that it conforms to the conventions of Standard English?",A,; by
archive-ai-archive-signal-kaplan3-028,archive-source-ai-bank.json,Math,Algebra,Linear equations in one variable,Easy,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,remedial_pool,skel-8364fdf4,10,38,fail,missing_current_content_audit_version,"If 28x - 1 = 391, what is the value of x?",D,14
archive-ai-archive-signal-kaplan3-029,archive-source-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-06f7eda8,1,2,fail,missing_current_content_audit_version,"In a workshop planning problem, two values x and y satisfy this system:

x + y = 15
x - y = 7

What is the value of x?",C,11
archive-ai-archive-signal-kaplan3-030,archive-source-ai-bank.json,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-eb8649da,2,3,fail,missing_current_content_audit_version,"In a stadium model, the equation x^2 - 23x + 90 = 0 has two solutions. What is the greater solution?",B,18
archive-ai-archive-signal-kaplan3-031,archive-source-ai-bank.json,Math,Problem-Solving and Data Analysis,Percentages,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-c7c3922e,2,3,fail,missing_current_content_audit_version,"In a school fundraiser, a price of $365 is increased by 15%. What is the new price?",A,419
archive-ai-archive-signal-kaplan3-032,archive-source-ai-bank.json,Math,Geometry and Trigonometry,Circles,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-d2f94ab7,2,4,fail,missing_current_content_audit_version,A circular lab display has radius 97. What is its area?,D,9409pi
archive-ai-archive-signal-kaplan3-033,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Central Ideas and Details,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,hidden_duplicate,skel-f9b2e163,25,33,fail,missing_current_content_audit_version,"A 2012 study of coral restoration surveyed 608 participants and compared 91 sites that differed in reef recovery. After tracking the sites for 5 months, the researchers found that nurseries with mixed species attracted more juvenile fish. They concluded that local conditions can shape outcomes in ways that broad regional averages may miss.

Which choice best states the main idea of the text?",C,A study of coral restoration found that differences in reef recovery were linked to meaningful local outcomes.
archive-ai-archive-signal-kaplan3-034,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Inferences,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-3ccdbaa1,2,2,fail,missing_current_content_audit_version,"At the Riverside site, after a city added protected bike lanes downtown, weekend bicycle counts increased near several stores. The change occurred during week 15 of the first full month and was based on 72 observations.

Which inference is best supported by the text?",B,Some shoppers may have reached the stores by bicycle.
archive-ai-archive-signal-kaplan3-035,archive-source-ai-bank.json,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-8c170fc6,3,4,fail,missing_current_content_audit_version,"A student claims that a museum audio guide involving 604 participants had a measurable effect during a summer trial. Which finding, if true, would most directly support the claim?",A,"After visitors used short recorded explanations, they spent more time in the exhibit."
archive-ai-archive-signal-kaplan3-036,archive-source-ai-bank.json,Reading and Writing,Craft and Structure,Words in Context,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-65cac15e,3,4,fail,missing_current_content_audit_version,"During the planning memo, after reviewing 13 field notes, the researcher's summary was unusually ______: it focused on steps that could be completed with the available budget.

Which choice completes the text with the most logical and precise word?",D,pragmatic
archive-ai-archive-signal-kaplan3-037,archive-source-ai-bank.json,Reading and Writing,Craft and Structure,Text Structure and Purpose,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-c0ed76e5,2,2,fail,missing_current_content_audit_version,"During a June budget discussion with 55 planners, the text first describes a challenge associated with school breakfast programs, especially staffing demands. It then explains a possible benefit: improved morning attendance.

Which choice best describes the overall structure of the text?",C,It presents a drawback of an approach and then identifies a potential advantage of that approach.
archive-ai-archive-signal-kaplan3-038,archive-source-ai-bank.json,Reading and Writing,Expression of Ideas,Transitions,Easy,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-8287dd31,2,2,fail,missing_current_content_audit_version,"During a field check after 29 days, the city expected the new route to reduce downtown traffic. ______ traffic counts were almost unchanged during the first month.

Which choice completes the text with the most logical transition?",B,"However,"
archive-ai-archive-signal-kaplan3-039,archive-source-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,hidden_duplicate,skel-b3262841,27,27,fail,missing_current_content_audit_version,"By June, the garden volunteers had finished week 80 of the prototype after reviewing 77 records ______ by September, the neighborhood association had begun testing the results.

Which choice completes the text so that it conforms to the conventions of Standard English?",A,; by
archive-ai-archive-signal-kaplan3-040,archive-source-ai-bank.json,Math,Algebra,Linear equations in one variable,Easy,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,remedial_pool,skel-3af9a6ca,7,35,fail,missing_current_content_audit_version,"If 12x + 4 = 52, what is the value of x?",D,4
archive-ai-archive-signal-kaplan3-041,archive-source-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Medium,archive-signal-kaplan3,SAT/PRACTICE TESTS/Kaplan /Kaplan3.pdf,core_pool,skel-67f3818a,1,2,fail,missing_current_content_audit_version,"In a market planning problem, two values x and y satisfy this system:

x + y = 32
x - y = -4

What is the value of x?",C,14
